,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTRP,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KHC,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDAY,WDC,WLTW,WYNN,XEL,XLNX
460,33.3291,152.6552,235.43,86.9544,130.7394,136.77,200.32,109.96,34.1254,20.19,198.8326,1659.42,162.92,50.83,246.28,166.64,326.63,1649.49,90.86,43.85,87.51,53.43,107.5,297.64,36.06,209.3345,43.32,63.7689,176.25,30.18,64.0844,104.466,97.17,88.91,30.1772,114.3289,53.5036,144.23,73.32,48.47,48.78,67.94,1074.66,1081.65,84.5807,76.39,192.22,305.24,73.7,47.7076,202.66,517.11,96.738,23.69,44.5806,92.8301,20.91,20.34,144.0,136.0,108.8473,75.5447,41.93,339.96,53.33,103.8265,35.44,50.7468,28.94,319.96,60.19,257.9076,142.4331,79.94,343.54,65.788,58.3455,106.6259,89.55,55.9593,399.58,90.34,63.5483,6.0476,86.96,67.3779,19.8652,67.72,338.53,107.46,95.5089,83.76,281.19,111.49,155.64,182.3,71.7912,166.18,39.79,151.66,113.6975,48.46,88.5498
461,31.9529,153.1431,237.77,88.1583,131.774,136.71,202.64,110.93,34.5831,19.74,201.1248,1656.22,162.61,51.35,249.52,168.35,331.19,1677.33,93.94,44.32,86.95,54.07,107.82,292.67,35.82,210.0725,43.24,64.4766,177.48,30.08,64.6329,105.4925,96.41,91.01,30.4561,113.9099,54.0894,144.2,74.38,48.47,48.85,68.04,1070.33,1078.83,84.6602,79.48,192.72,309.77,75.12,48.2541,206.06,518.07,96.8676,23.4,45.0449,93.0585,20.56,19.79,144.57,131.61,109.6945,76.3116,42.34,339.59,53.26,103.1594,35.91,51.2923,29.11,324.66,61.46,254.6244,145.0804,80.03,343.44,66.8793,58.873,107.2806,90.7,56.1471,408.06,90.73,63.8567,6.0575,87.82,68.2737,20.0047,67.96,344.97,110.0,96.9776,81.37,277.03,112.64,157.76,186.03,72.0397,167.96,39.81,153.35,110.745,49.27,90.0748
462,31.7135,151.6396,237.55,89.6009,130.9682,136.74,198.25,111.13,34.603,20.27,199.0211,1640.56,162.02,46.54,250.57,166.11,333.21,1665.89,94.46,44.45,87.4,53.88,105.39,294.54,35.63,209.9429,43.49,65.0048,177.79,29.82,64.7426,105.7816,97.28,90.7,30.2967,113.9299,54.4468,143.8,74.1,48.4,48.75,68.16,1057.19,1064.47,86.3186,79.76,192.91,307.07,74.65,48.6218,206.15,505.32,97.2467,22.88,45.0548,93.3763,20.91,20.34,144.11,132.16,109.0666,76.8196,42.23,344.95,54.37,102.3628,36.01,52.4228,29.55,337.59,61.65,242.9186,148.6767,79.48,338.73,66.7603,59.1516,107.2905,90.65,56.8391,408.63,91.21,63.3991,6.0575,87.71,69.6971,19.8153,69.0,347.26,109.03,97.841,80.07,284.11,112.01,157.93,188.16,71.2744,167.46,40.03,153.99,112.8823,49.29,90.623
463,31.6238,149.3594,234.56,87.0539,130.2221,134.75,193.94,107.58,33.6877,20.23,195.2701,1617.21,158.69,47.29,250.87,163.03,330.42,1692.88,93.15,44.38,87.01,54.04,104.3,291.56,35.77,208.437,43.21,65.0547,176.66,29.65,64.4534,105.642,97.23,88.58,30.0975,114.9174,53.6823,145.39,73.88,48.34,48.67,67.25,1044.69,1051.51,85.8916,79.94,189.79,299.19,73.54,48.0454,205.15,502.71,97.7755,22.04,45.687,91.7874,21.4,20.88,140.43,139.73,107.7807,73.9412,42.48,339.77,54.15,101.616,34.67,50.6972,29.51,332.94,61.23,239.5854,150.285,78.61,341.15,66.7008,59.679,106.4573,90.43,56.6414,400.73,90.63,63.041,5.9378,87.41,68.0348,19.2572,67.91,334.4,104.98,95.5982,79.91,274.9,111.18,157.0,183.91,70.2208,163.33,38.06,153.57,107.4644,48.93,90.2641
464,32.0127,152.4162,242.36,87.1634,131.6447,135.88,195.05,111.73,33.5782,20.38,197.8502,1674.56,159.23,46.84,256.49,167.93,337.54,1698.31,94.93,45.27,88.23,54.45,105.9,294.0,35.83,210.4615,44.02,64.8952,177.54,30.53,65.8096,107.0572,95.95,89.49,30.5558,116.4335,54.1986,148.95,75.04,48.34,48.6,68.52,1077.15,1086.51,87.1429,81.14,196.01,305.48,78.76,48.2939,209.81,515.46,96.8477,22.25,46.339,91.8768,21.92,21.41,140.0,141.13,109.8241,74.7081,42.94,350.1,54.76,104.5634,33.99,51.2625,29.35,354.64,62.46,246.5111,149.7156,78.07,344.15,67.6036,59.281,108.1138,91.6,55.0894,405.02,90.85,63.7473,5.9677,88.47,68.1344,19.6459,67.14,344.43,106.49,96.8883,81.2,278.49,112.62,160.45,186.68,71.3539,164.47,37.68,154.63,107.1363,49.89,90.912
465,32.7507,154.2783,241.95,86.5565,132.0724,135.3,206.79,111.7,33.4688,19.73,197.3639,1683.78,157.28,47.13,251.7,169.75,332.03,1680.57,95.71,45.37,87.3,53.64,104.43,293.81,35.9,209.6138,43.96,65.1643,178.27,31.09,65.6102,106.6885,93.86,89.92,30.1772,115.7054,53.732,147.54,72.57,48.05,48.36,67.64,1080.97,1089.51,86.4775,79.98,197.24,305.63,76.56,47.8268,209.99,515.93,96.718,22.33,46.2698,90.3276,22.27,21.62,138.75,142.24,108.927,74.7778,42.67,344.92,53.81,104.9318,33.58,51.6295,29.26,351.39,62.1,253.6963,148.6867,78.34,344.0,67.9409,59.7686,107.4691,90.55,54.6347,404.54,90.25,63.4389,6.0076,88.95,68.4828,19.6758,66.69,346.05,105.93,96.4318,86.36,282.01,112.98,161.63,186.15,71.5626,165.34,37.83,156.92,110.8444,50.25,90.1944
466,33.4887,155.1943,244.4,88.3572,132.2515,136.5,212.67,114.62,34.3642,20.25,200.3707,1693.22,157.54,47.38,255.33,168.11,338.34,1724.51,97.51,45.74,86.59,53.4,105.95,294.41,35.91,210.8903,44.21,64.8753,180.91,31.61,66.3681,106.7084,94.57,89.31,30.2668,116.4136,56.9289,148.3,74.5,48.06,48.39,68.65,1089.9,1099.12,87.7784,78.28,196.9,310.05,78.67,48.1647,211.73,534.28,99.6809,22.14,46.5069,92.274,21.96,21.42,141.76,145.14,108.1196,75.8435,43.04,342.23,54.27,105.6687,33.88,52.2741,29.55,353.19,61.92,251.6605,151.5637,79.14,348.22,68.2088,61.0424,108.342,90.4,54.1405,417.38,90.8,63.9463,6.0376,89.14,68.7117,19.9449,66.25,347.31,105.37,96.799,86.74,283.9,113.16,163.42,190.52,71.5527,166.58,36.47,156.96,113.5981,50.69,91.9387
467,33.8776,156.1502,247.51,90.8942,134.4799,141.73,220.09,117.05,35.5283,20.77,202.3156,1696.2,162.7,48.65,260.82,171.36,337.42,1760.26,97.69,46.62,86.27,54.06,106.84,291.4,36.21,213.0146,45.03,67.1378,184.91,32.4,67.6346,108.3728,94.66,92.52,30.8845,118.1791,58.9245,150.04,77.82,48.35,48.74,69.18,1098.26,1107.3,88.2352,79.3,200.87,312.75,78.42,48.8802,213.87,542.55,105.8561,23.26,46.9514,95.0645,22.16,21.57,147.55,152.07,108.6978,77.3275,43.36,350.66,55.58,107.2519,35.76,53.1666,29.59,339.1,62.98,252.1595,156.7684,80.79,351.5,69.3497,62.6744,109.1851,91.12,54.6347,418.84,93.01,64.3641,6.0376,91.49,69.7469,20.0446,66.96,302.26,108.26,98.6647,85.59,291.5,115.7,164.44,194.7,71.99,172.08,39.2,158.66,114.5027,50.7,93.2145
468,32.651,152.6453,243.85,88.6756,132.4803,139.06,216.16,114.29,34.2647,19.76,200.4302,1632.17,159.5,47.06,258.29,160.39,338.96,1708.98,95.66,45.78,86.0,52.98,106.66,284.97,34.97,211.8278,44.78,65.6128,182.76,30.96,66.6174,107.8844,95.73,91.31,32.7774,115.3562,58.6763,147.57,78.19,48.4,48.56,68.55,1070.52,1078.63,88.4438,77.48,201.31,303.62,77.33,47.9659,212.34,536.78,103.5516,21.68,46.7045,92.562,22.39,21.85,139.89,149.47,106.9136,74.8774,43.13,330.86,55.48,105.2305,33.87,51.4609,28.89,325.16,61.47,244.5851,148.6168,79.09,345.45,68.8537,61.7489,109.0264,89.94,53.666,404.75,91.63,65.0505,5.838,89.79,68.5823,19.7356,66.83,298.92,107.33,95.886,83.34,288.85,116.3,163.07,193.88,71.1551,170.77,37.56,158.73,111.3017,50.65,90.1545
469,31.5639,153.2626,245.14,88.407,133.7238,137.49,217.22,117.0,34.1354,19.8,200.0134,1640.02,162.12,46.02,257.52,163.26,337.22,1744.31,93.58,45.48,86.5,54.08,107.4,284.53,36.89,211.5186,45.46,64.8653,182.14,30.29,66.8767,108.2931,94.44,89.13,32.4885,116.3537,58.4777,144.3,80.59,48.45,48.65,68.25,1075.57,1084.41,87.5897,76.9,201.64,302.29,75.2,47.638,212.24,529.95,101.6462,21.97,46.4871,91.2115,22.27,21.64,139.33,149.85,107.7409,74.0607,43.51,328.88,55.18,106.2562,34.24,51.5997,28.06,321.99,61.12,245.7926,149.1362,78.9,347.9,69.2902,61.321,109.8398,90.5,51.175,401.21,91.51,66.0851,5.828,89.98,67.9552,19.7157,67.8,287.59,99.81,94.7646,82.88,288.2,116.81,163.09,189.89,71.2744,171.66,37.62,158.18,112.3853,51.13,89.2574
470,33.5685,152.0478,242.56,94.267,134.0521,136.05,220.67,117.91,37.6275,20.85,199.428,1654.93,168.9,47.27,263.55,162.7,332.87,1795.67,92.68,45.94,86.46,54.46,107.35,287.58,36.24,209.7434,45.61,64.8354,182.52,31.69,67.9338,101.516,94.56,91.48,32.5284,117.1218,58.3883,145.83,82.79,48.66,48.9,67.86,1073.9,1084.0,88.7814,76.6,206.16,301.06,77.01,49.4466,212.16,536.12,102.4642,22.1,45.9735,97.6067,22.72,22.02,161.2,148.43,107.8904,78.1243,43.03,339.15,55.36,105.7483,36.59,54.089,28.21,326.67,61.97,239.8848,157.6774,84.25,339.94,69.072,61.4902,108.6197,92.2,50.226,407.93,91.2,64.4039,5.7382,91.42,69.7071,19.9649,68.66,291.51,101.49,101.3144,84.03,287.99,116.15,163.48,186.58,70.8867,171.2,40.14,157.79,113.7373,51.39,105.7135
471,34.8849,157.0862,244.95,97.1721,135.7035,142.08,227.22,121.44,38.9906,21.93,197.2448,1670.57,176.66,47.8,267.94,167.1,336.77,1802.2,95.44,46.59,87.62,54.9,107.99,291.41,35.78,208.5068,46.13,65.9816,184.98,32.31,69.8286,102.3034,96.92,91.74,33.5944,116.8125,59.1032,149.01,85.07,48.97,49.24,68.9,1090.99,1101.51,89.5064,77.25,208.85,293.88,79.95,46.7437,214.3,515.04,104.1103,23.63,46.1809,100.6851,23.15,22.35,165.49,151.89,109.4952,80.3055,42.72,342.88,55.85,106.7142,38.96,55.8046,29.04,338.05,63.73,242.0903,159.985,85.24,337.44,69.8359,62.3858,108.4709,94.28,50.7104,418.29,92.51,66.7417,5.808,93.55,72.1358,20.3137,68.48,297.04,103.7,103.6168,84.14,290.72,117.24,165.96,189.5,71.4533,175.58,43.16,158.69,117.833,50.54,110.0094
472,36.4706,155.6324,241.85,96.8438,134.7982,140.77,221.49,119.21,38.5031,20.18,190.4772,1637.89,174.15,46.74,267.62,167.5,330.01,1813.6,93.19,46.46,87.26,54.95,109.64,290.86,35.37,210.2022,45.75,65.3936,182.99,31.89,68.7616,101.6356,95.62,90.47,33.8933,116.7427,58.9642,147.47,85.21,48.92,49.21,67.91,1070.08,1079.86,90.1022,76.62,205.7,287.68,80.66,46.4158,211.05,496.73,104.2001,23.72,46.3291,100.9731,23.43,22.62,166.06,149.7,110.173,79.927,43.12,355.0,55.56,104.6331,38.08,55.1402,28.53,335.66,63.21,240.773,137.8679,85.66,335.67,69.449,61.0026,107.9452,92.3,50.0579,413.95,91.54,66.5527,5.7382,91.65,72.3548,20.7822,67.62,296.38,102.39,101.8999,84.6,290.28,116.23,166.16,188.09,71.1452,172.5,44.0,158.25,117.4752,50.45,109.0027
473,36.1913,154.0194,238.27,96.5154,133.306,140.16,222.03,119.61,38.0056,19.25,190.6359,1593.88,174.61,45.73,266.32,165.27,334.48,1808.8,94.18,46.3,87.55,54.5,110.76,289.78,36.08,209.7434,45.96,65.2042,183.1,31.69,68.4724,100.8483,96.2,87.24,33.5645,116.7826,59.54,144.19,83.63,48.8,49.1,69.59,1060.62,1070.06,90.0029,76.76,204.29,285.26,79.29,46.2468,208.33,494.25,105.038,23.52,46.3093,100.2879,23.53,22.7,164.99,148.95,110.7611,79.1701,43.43,351.23,55.48,102.5022,37.39,54.5253,28.77,328.9,62.59,237.6095,131.4645,85.74,339.24,69.1811,64.5254,108.1237,91.12,48.8322,417.15,91.47,66.6919,5.7282,90.34,71.2101,20.3536,67.78,297.46,100.81,100.58,85.67,288.82,116.23,164.41,186.38,71.0656,166.69,42.55,158.87,115.9939,50.64,109.0326
474,36.2412,164.5442,242.67,98.5052,138.688,146.0,232.83,121.32,39.3985,23.09,183.4416,1670.43,177.19,46.31,270.82,169.34,327.86,1818.7,96.97,47.48,88.06,54.49,110.93,289.91,35.43,210.7806,46.71,66.0813,186.62,32.43,69.6092,101.217,96.04,89.23,33.9531,119.1167,60.19,150.42,84.66,48.75,49.04,69.83,1089.06,1097.99,90.42,77.81,207.68,272.57,79.98,47.2405,214.1,508.48,106.724,24.64,46.1809,105.2432,23.77,22.96,170.93,148.61,113.2729,80.166,43.81,362.02,56.22,105.9276,38.24,54.0096,30.82,340.66,63.38,242.5493,137.2485,87.72,345.68,70.58,64.4358,109.9291,92.42,49.5933,419.91,92.29,67.7962,5.9078,92.43,73.5792,20.7523,68.32,308.77,102.6,102.14,87.47,288.6,117.5,168.25,187.05,71.175,172.62,43.83,161.04,119.7716,50.92,112.5112
475,35.6727,165.7291,247.82,98.356,139.1158,147.2,248.95,122.96,38.8811,24.41,185.6743,1718.73,175.03,47.24,268.25,172.63,333.78,1832.81,98.17,48.03,88.46,54.91,111.92,331.05,36.57,214.0518,47.29,65.4833,187.51,33.3,69.4896,102.1937,96.83,92.24,33.5247,118.9471,60.46,166.69,82.93,49.06,49.31,70.01,1116.37,1125.89,90.56,77.7,212.78,279.79,80.59,46.8232,215.82,523.64,106.7839,24.85,47.475,105.8291,24.4,23.56,169.58,147.81,114.1601,80.0465,46.26,364.0,57.24,103.9859,38.22,53.8212,29.95,339.5,63.77,251.411,143.6019,87.03,344.66,70.8,65.2021,111.7642,88.76,48.9508,429.27,92.12,67.7862,5.818,93.35,72.7032,20.9516,69.62,307.02,105.55,100.68,87.27,291.92,117.41,169.27,190.91,71.821,181.53,44.99,162.79,122.2867,52.36,111.5743
476,36.0118,165.8088,247.38,100.0274,140.8865,149.07,244.0,126.28,39.11,24.51,185.6346,1626.23,178.41,46.01,266.81,171.27,330.91,1836.96,98.62,48.68,89.67,54.86,112.57,340.95,36.79,209.7035,47.34,65.9816,188.61,33.53,69.9483,103.4395,96.69,91.22,34.1822,121.6602,60.55,165.71,82.92,49.1,49.29,70.05,1110.75,1118.62,90.78,77.24,205.38,282.86,82.92,48.4231,214.45,524.65,107.572,24.63,47.1786,106.2164,24.74,23.9,172.77,146.12,114.1999,81.5405,45.57,364.66,57.95,102.3429,39.6,54.1584,30.76,339.85,65.8,249.2754,144.5809,88.4,346.75,71.88,64.6448,111.2881,90.01,49.0398,430.15,91.73,67.7564,5.9677,94.79,73.619,22.8355,69.63,312.21,104.95,101.99,87.49,291.36,118.77,170.52,191.52,71.4433,186.06,47.0,166.11,125.3287,52.14,111.654
477,36.68,170.5186,254.74,99.1917,142.8861,151.59,244.54,123.75,38.702,24.13,184.7514,1633.31,179.56,46.78,272.12,173.94,334.07,1860.99,98.4,49.69,87.57,55.59,114.28,337.0,36.77,210.6111,47.35,67.1976,190.36,33.66,71.0952,104.5458,98.54,88.43,34.9194,123.2262,61.42,169.25,84.09,49.09,49.29,70.05,1132.8,1141.42,91.35,78.44,203.16,281.04,81.6,48.91,220.91,522.43,108.38,24.29,47.149,106.2859,25.85,24.88,173.16,146.64,115.2765,82.2476,46.11,368.08,58.18,105.2903,39.47,54.5947,30.83,351.34,67.13,251.1116,149.0263,88.7,356.17,72.47,64.9334,112.1809,91.66,49.1189,425.4,92.34,67.2291,6.0276,97.56,74.5248,22.9451,69.41,312.89,106.3,101.8,88.62,289.04,119.35,173.29,187.98,71.0259,186.78,47.85,165.36,123.6586,52.38,109.84
478,36.93,173.4361,254.82,99.8882,144.5375,152.42,243.51,122.87,38.9209,23.31,186.8651,1658.81,181.61,47.84,270.0,176.23,336.99,1902.26,97.58,50.08,88.14,55.41,115.37,340.7,37.15,211.0399,47.26,68.0448,191.8,34.26,71.0154,105.7218,98.1,92.52,35.1984,125.8894,61.62,171.16,85.11,49.03,49.28,67.68,1145.99,1151.87,91.5,79.67,207.98,281.87,81.4,49.695,224.49,522.89,109.2579,25.42,47.554,106.0377,25.99,25.01,173.69,146.89,116.5324,82.905,45.98,363.25,57.61,106.764,39.37,54.7336,31.08,355.81,67.65,256.2211,149.7956,90.24,358.21,73.74,65.2519,111.9924,92.27,50.1469,421.04,93.19,68.98,6.0076,98.71,75.6097,22.7259,66.85,321.35,107.29,102.32,89.46,294.04,119.93,173.78,187.02,70.8768,189.29,47.41,166.51,126.4819,52.4,110.98
479,36.76,173.4958,254.35,101.8879,144.7862,152.28,244.04,121.03,40.075,23.26,189.2963,1640.26,186.86,43.0,276.21,173.85,333.24,1906.93,95.95,50.48,88.13,56.27,115.9,343.51,37.17,211.03,47.48,67.8654,191.55,33.9,74.2964,105.2434,97.79,80.21,35.3478,127.5552,61.52,170.49,84.61,49.12,49.43,68.75,1115.23,1122.89,91.0,80.76,208.83,284.18,81.42,49.9,224.58,521.95,108.38,25.11,47.1095,107.0704,25.34,24.38,177.1,145.76,116.8912,88.9505,46.2,358.92,57.36,105.5791,41.52,55.7154,30.97,352.19,68.16,242.6391,152.8424,92.45,353.62,73.7,65.2419,112.1412,92.25,50.5127,406.56,92.66,68.85,5.9577,99.74,84.2995,22.8255,66.94,317.22,92.53,106.48,89.75,293.45,119.64,173.89,182.39,71.0358,188.48,48.0,166.36,130.6771,52.43,114.27
480,36.17,170.2099,253.74,100.117,144.9255,150.56,239.45,118.79,39.7168,22.67,182.8164,1614.37,181.1,43.96,269.09,171.58,308.73,1877.06,93.76,50.58,87.47,55.6,115.79,344.51,37.68,209.05,46.7,67.985,191.75,32.1,72.7905,104.765,98.29,84.1,35.1187,127.5452,60.75,166.38,84.01,49.17,49.5,67.28,1098.71,1105.91,90.25,79.69,206.81,276.52,79.83,49.23,220.97,509.36,108.87,23.98,46.6551,104.7467,25.46,24.5,175.72,147.63,115.1469,87.7155,46.5,358.2,57.43,104.8223,39.38,54.3964,30.35,344.71,66.99,237.2203,147.2682,90.73,365.46,73.76,65.5803,112.1809,90.85,49.969,406.46,92.59,69.14,5.8779,98.45,81.1839,22.4866,68.28,307.51,96.39,103.86,87.86,293.64,120.25,173.05,180.18,70.7675,186.61,45.86,162.77,126.1339,53.13,112.73
481,36.0,170.41,257.0,100.2165,146.0497,154.31,241.26,120.14,39.5776,23.05,184.5728,1588.22,181.07,43.41,274.06,169.9,315.12,1871.09,94.28,50.91,87.91,56.01,116.26,344.16,37.6,207.75,47.19,68.5232,194.23,32.38,72.9601,105.074,97.65,97.6,35.1287,130.4678,60.68,167.33,85.7,49.33,49.68,67.47,1095.06,1102.38,89.39,59.15,207.74,284.1,80.87,48.84,224.83,517.05,109.28,23.99,46.8823,104.8659,25.13,24.13,175.3,148.62,115.107,87.0582,46.9,347.82,57.89,105.2206,38.58,54.2675,30.47,347.57,66.0,239.3858,148.0174,87.51,360.23,74.26,65.63,112.1065,91.87,49.712,406.86,92.95,69.75,5.93,99.42,81.3332,22.5863,68.38,305.8,97.14,104.55,88.17,296.06,121.98,173.09,181.34,69.694,189.41,46.71,167.82,124.4738,53.48,113.69
482,36.59,169.43,258.39,101.2313,146.746,154.57,244.57,120.05,39.6969,22.96,184.3644,1591.0,178.52,40.11,275.72,168.06,316.87,1865.0,92.65,50.84,89.87,57.5,116.65,337.82,37.0,208.72,47.58,68.9817,197.61,33.0,72.7706,104.6853,97.6,97.24,35.4574,126.3084,61.87,165.79,84.56,49.22,49.55,67.62,1095.01,1102.12,88.88,60.39,206.64,284.37,80.21,48.77,225.47,529.46,109.63,24.28,46.7539,104.8857,24.28,23.34,175.92,149.79,115.2765,88.6019,47.45,350.83,58.0,104.8024,38.58,54.2377,31.04,345.73,65.93,239.6553,146.2992,89.25,366.68,74.05,65.36,112.0618,92.69,50.2458,408.51,94.13,69.99,5.86,98.87,81.4626,22.3471,68.44,312.84,93.44,104.76,89.15,298.1,122.09,170.53,181.53,70.0419,190.3,45.93,170.02,124.265,53.57,114.9
483,35.75,170.89,261.37,103.5295,148.7257,159.54,254.32,124.26,40.4829,22.82,186.9842,1638.01,182.79,41.67,279.39,170.25,319.43,1895.29,95.23,52.13,89.08,58.82,119.09,340.4,37.24,211.9,47.89,70.8854,200.59,33.68,73.2493,105.0839,98.08,102.33,36.0552,126.2585,62.86,165.04,84.38,49.24,49.54,65.4,1121.37,1127.58,89.57,61.01,209.5,292.2,81.4,50.01,228.96,539.71,111.49,24.68,47.5244,106.4547,24.82,23.91,179.25,157.32,114.3694,91.1417,47.55,364.0,58.89,106.4354,40.4,55.1699,31.74,359.97,67.14,243.8965,151.0143,93.23,378.49,74.83,66.76,112.8752,94.38,51.0662,416.34,94.76,69.75,5.9,101.59,83.1946,23.3339,69.6,311.81,89.25,106.44,87.97,302.5,123.7,174.29,184.01,71.1253,189.52,47.26,171.24,125.3884,53.48,118.2
484,36.21,170.18,260.23,103.8877,149.6808,160.03,251.85,125.18,40.6421,22.85,187.53,1640.0,182.31,44.57,281.32,173.82,321.54,1919.97,95.25,51.36,89.74,56.93,118.04,338.49,37.03,212.8,47.5,70.8953,201.76,33.87,73.3789,104.6554,98.56,102.25,36.1249,127.1363,63.01,164.07,84.39,49.26,49.65,65.94,1120.16,1128.63,89.97,62.09,210.39,293.52,81.06,50.47,228.59,533.47,111.07,24.61,47.0601,107.13,24.72,23.77,181.01,155.27,118.4761,90.823,47.61,360.57,59.31,106.3557,41.68,55.0013,31.25,351.77,67.35,240.0345,152.7225,91.88,377.42,75.25,67.43,113.2026,94.01,50.997,412.09,94.64,70.51,5.9,100.66,82.5974,22.9451,69.07,308.17,92.14,107.15,88.58,303.95,123.92,174.28,185.25,71.99,187.75,47.69,170.97,126.8,53.27,117.39
485,36.11,170.8,260.14,103.9573,147.3827,159.94,250.75,125.93,40.5028,23.13,186.68,1622.65,184.33,45.43,281.5,174.08,324.71,1902.33,93.47,51.66,90.68,56.8,119.32,341.6,37.26,213.84,48.4,71.3937,201.41,33.74,72.9202,105.8414,98.53,105.25,36.1847,126.438,62.37,163.95,84.35,49.63,50.0,66.37,1121.67,1129.2,89.75,62.37,206.94,292.47,83.42,50.81,230.78,536.08,112.11,24.33,46.7637,107.14,24.92,24.08,181.33,154.85,118.2369,90.2353,47.32,359.84,58.63,106.4454,42.23,55.3286,31.52,359.07,63.66,240.6433,154.3708,91.75,383.05,75.17,66.87,111.6849,94.42,50.9773,414.97,93.29,70.84,5.92,100.61,83.2543,22.985,70.5,303.77,93.28,106.97,88.15,305.0,123.84,175.11,185.72,72.11,188.54,47.98,168.5,123.43,53.27,117.52
486,35.05,170.42,259.45,105.2009,148.8949,160.35,254.96,129.42,38.901,23.68,188.34,1607.95,184.37,44.6,281.93,170.06,332.87,1933.57,93.99,52.58,90.69,57.91,120.1,349.06,37.77,216.47,49.43,72.3007,203.79,33.32,73.359,106.1304,98.85,106.84,36.4437,126.7672,62.97,162.5,85.78,50.02,50.4,67.59,1113.65,1119.63,86.4,62.39,210.26,299.82,84.15,51.66,233.32,548.5,113.59,23.96,47.0403,108.19,25.66,24.82,181.09,151.09,120.659,90.7333,48.16,363.1,58.72,107.7597,41.99,55.3881,31.84,356.87,64.03,227.1511,157.1779,93.04,388.0,75.78,68.1,114.9782,94.91,51.3825,423.97,94.01,70.71,6.03,101.65,82.9955,23.15,72.05,307.88,93.3,107.57,88.31,306.36,125.38,175.4,188.07,73.43,190.79,47.65,169.56,124.51,53.46,119.31
487,35.47,170.93,257.81,103.6887,149.5315,160.68,255.24,128.93,39.1,23.95,186.97,1627.58,182.46,44.48,281.66,172.45,333.0,1935.5,91.85,52.64,90.69,57.54,120.34,348.43,37.55,218.12,49.65,72.2708,203.49,33.33,72.98,105.9211,99.05,102.96,36.912,127.9242,62.46,162.29,85.62,50.17,50.53,66.76,1118.56,1126.51,87.46,63.11,211.32,302.26,84.08,51.4,234.63,548.17,113.81,24.64,47.1885,108.26,25.54,24.73,180.31,147.57,121.6358,90.325,48.1,367.21,58.23,107.71,41.96,55.0609,32.1,361.92,64.25,229.1669,156.4787,92.5,384.54,75.13,68.22,114.998,95.02,51.4122,420.6,93.67,70.2,6.0,101.86,82.239,22.99,72.52,305.64,93.27,107.28,89.24,304.65,124.43,175.68,186.86,74.43,192.74,48.0,170.72,128.36,53.79,118.96
488,35.06,172.03,258.1,106.2754,149.7802,159.8,253.79,129.84,39.0,23.95,186.92,1622.1,183.85,42.78,283.42,171.18,335.16,1926.17,90.66,55.07,90.4,57.77,119.99,349.76,37.79,217.11,49.63,73.0083,203.06,33.8,72.25,105.0142,99.19,98.63,36.6031,128.2634,62.1,162.56,84.73,50.38,50.77,66.98,1113.8,1120.59,86.92,60.17,211.44,302.24,83.74,51.39,235.97,549.65,113.79,24.68,47.6725,112.87,25.64,24.78,182.21,148.12,126.5599,89.65,47.99,368.34,58.7,107.15,42.21,55.4575,31.62,359.91,65.27,232.1208,158.3867,94.25,383.58,75.32,69.04,114.8988,94.73,51.8471,422.51,93.97,70.39,6.04,102.98,81.9504,22.47,72.75,302.56,88.67,107.94,88.5,306.31,122.83,176.01,187.84,71.8,188.65,48.46,171.08,129.18,54.1,120.11
489,34.98,171.06,257.76,104.7433,150.1981,159.83,250.23,127.55,38.83,23.92,185.5,1619.44,182.53,41.9,280.94,171.81,321.17,1906.31,88.81,55.4,88.65,57.23,121.18,349.54,38.47,215.23,49.41,72.3306,202.98,32.52,71.34,104.6354,98.12,96.86,36.8422,127.7746,62.45,160.04,84.75,50.43,50.72,65.55,1096.97,1104.21,86.29,59.98,205.99,296.88,83.33,51.41,235.03,549.87,111.45,24.27,47.5935,112.99,25.61,24.75,178.82,148.11,126.9586,89.0,48.41,364.98,58.88,109.41,41.53,54.803,31.06,356.97,65.44,218.459,155.6096,94.35,380.5,75.35,69.17,115.1667,94.96,51.7483,418.62,93.53,70.7,6.08,101.47,81.383,22.34,73.41,291.23,87.59,106.64,88.84,308.02,124.53,176.0,183.06,70.47,189.47,47.19,170.39,129.63,54.78,119.26
